user_id,name,age,gender,city,signup_date,purchase_amount,membership,active
785,Arjun,21.0,F,Mumbai,2022-01-10,1200.0,Silver,False
1188,Unknown Name,21.0,M,Mumbai,,1200.0,Gold,False
2367,Pooja,19.0,M,Bangalore,,1200.0,Bronze,False
1687,Pooja,21.0,M,Delhi,2022-02-10,1200.0,Silver,False
626,Kunal,23.0,M,Delhi,2021-12-05,1200.0,Gold,True
1108,Aman,23.0,Unknown Gender,Delhi,2020-07-15,1200.0,Unknown,False
1939,Kunal,21.0,F,Bangalore,,1200.0,Gold,False
1416,Pooja,22.0,F,Mumbai,2021-12-05,1200.0,Gold,False
1725,Arjun,19.0,Unknown Gender,Pune,2022-02-10,1200.0,Unknown,False
2107,Kunal,21.0,M,Delhi,,1200.0,Silver,False
1970,Aman,21.0,M,Delhi,,1200.0,Unknown,True
1369,Aman,21.0,F,Delhi,2022-02-10,1200.0,Silver,False
641,Arjun,19.0,F,Pune,,1200.0,Bronze,False
1402,Aman,19.0,M,Pune,2021-12-05,1200.0,Gold,False
791,Pooja,21.0,Unknown Gender,Mumbai,2022-01-10,1200.0,Silver,False
1623,Sneha,22.0,Unknown Gender,Bangalore,,1200.0,Gold,True
2041,Arjun,19.0,F,Bangalore,2022-02-10,1200.0,Gold,False
2217,Arjun,18.0,F,Mumbai,2022-01-10,1200.0,Silver,True
1763,Riya,21.0,M,Bangalore,2019-03-20,1200.0,Gold,True
299,Unknown Name,22.0,M,Bangalore,,1200.0,Gold,False
1285,Riya,20.0,M,Delhi,2019-03-20,1200.0,Unknown,False
172,Unknown Name,18.0,M,Delhi,2022-02-10,1200.0,Gold,False
2323,Unknown Name,21.0,F,Delhi,2019-03-20,1200.0,Silver,True
2192,Riya,21.0,Unknown Gender,Pune,2021-12-05,1200.0,Silver,False
1509,Unknown Name,20.0,F,Mumbai,2019-03-20,1200.0,Gold,False
114,Pooja,18.0,M,Bangalore,2021-12-05,1200.0,Gold,True
2328,Unknown Name,21.0,F,Bangalore,2019-03-20,1200.0,Gold,True
366,Aman,21.0,M,Unknown City,,1200.0,Silver,False
1304,Unknown Name,21.0,F,Delhi,2020-07-15,1200.0,Silver,False
2484,Pooja,21.0,F,Pune,,1200.0,Gold,False
2309,Arjun,18.0,M,Mumbai,2021-12-05,1200.0,Unknown,False
1791,Unknown Name,23.0,M,Mumbai,,1200.0,Gold,True
1079,Pooja,22.0,M,Bangalore,2022-01-10,1200.0,Gold,False
327,Unknown Name,21.0,M,Pune,2020-07-15,1200.0,Gold,True
1081,Aman,21.0,F,Unknown City,2019-03-20,1200.0,Bronze,False
878,Pooja,22.0,F,Delhi,,1200.0,Silver,False
1920,Riya,23.0,M,Bangalore,,1200.0,Gold,False
1156,Aman,21.0,M,Delhi,2022-02-10,1200.0,Silver,False
899,Aman,21.0,F,Delhi,,1200.0,Unknown,False
2491,Kunal,21.0,F,Delhi,2020-07-15,1200.0,Gold,False
328,Unknown Name,19.0,M,Bangalore,2020-07-15,1200.0,Gold,True
2394,Unknown Name,23.0,M,Delhi,2021-12-05,1200.0,Silver,True
1654,Aman,21.0,F,Unknown City,2020-07-15,1200.0,Silver,False
404,Unknown Name,21.0,M,Mumbai,2022-02-10,1200.0,Unknown,False
1155,Pooja,21.0,M,Mumbai,2019-03-20,1200.0,Gold,False
2057,Aman,21.0,Unknown Gender,Pune,,1200.0,Unknown,False
283,Aman,23.0,M,Mumbai,2019-03-20,1200.0,Silver,False
514,Kunal,19.0,F,Delhi,2021-12-05,1200.0,Silver,True
2050,Arjun,20.0,M,Mumbai,2022-02-10,1200.0,Silver,False
1940,Sneha,23.0,F,Bangalore,,1200.0,Bronze,True
2061,Sneha,21.0,F,Mumbai,,1200.0,Silver,True
1078,Pooja,21.0,F,Delhi,2021-12-05,1200.0,Silver,False
2492,Unknown Name,20.0,M,Mumbai,2022-01-10,1200.0,Bronze,False
90,Aman,21.0,M,Delhi,2019-03-20,1200.0,Gold,False
1945,Aman,23.0,M,Unknown City,2019-03-20,1200.0,Bronze,True
863,Aman,20.0,Unknown Gender,Unknown City,2021-12-05,1200.0,Gold,False
63,Riya,20.0,M,Mumbai,,1200.0,Gold,False
1241,Kunal,21.0,F,Unknown City,2020-07-15,1200.0,Gold,False
1634,Aman,18.0,M,Pune,2022-02-10,1200.0,Silver,False
1904,Riya,19.0,M,Mumbai,,1200.0,Gold,False
385,Unknown Name,21.0,Unknown Gender,Unknown City,2022-02-10,1200.0,Gold,True
1271,Aman,21.0,M,Delhi,2022-02-10,1200.0,Silver,False
2327,Sneha,18.0,F,Delhi,2021-12-05,1200.0,Gold,False
359,Aman,21.0,M,Bangalore,2022-02-10,1200.0,Bronze,False
2144,Unknown Name,21.0,M,Delhi,,1200.0,Gold,False
2202,Arjun,18.0,M,Unknown City,,1200.0,Gold,True
872,Unknown Name,21.0,Unknown Gender,Unknown City,2020-07-15,1200.0,Gold,False
911,Kunal,21.0,M,Bangalore,,1200.0,Gold,True
763,Kunal,19.0,M,Delhi,2020-07-15,1200.0,Gold,True
2449,Aman,22.0,F,Delhi,2021-12-05,1200.0,Bronze,True
2496,Aman,18.0,F,Delhi,,1200.0,Gold,True
2243,Pooja,20.0,Unknown Gender,Delhi,2022-01-10,1200.0,Unknown,True
1217,Sneha,22.0,M,Delhi,2022-01-10,1200.0,Bronze,True
277,Aman,22.0,M,Pune,2019-03-20,1200.0,Unknown,False
57,Unknown Name,23.0,M,Unknown City,2019-03-20,1200.0,Gold,True
1493,Riya,22.0,F,Bangalore,2020-07-15,1200.0,Bronze,False
991,Pooja,21.0,F,Delhi,2021-12-05,1200.0,Unknown,False
1379,Riya,22.0,F,Unknown City,2020-07-15,1200.0,Gold,False
913,Arjun,21.0,Unknown Gender,Delhi,2022-01-10,1200.0,Gold,True
1389,Arjun,19.0,M,Pune,2019-03-20,1200.0,Gold,True
1997,Unknown Name,23.0,M,Bangalore,2019-03-20,1200.0,Bronze,False
824,Arjun,21.0,M,Bangalore,,1200.0,Gold,False
929,Unknown Name,22.0,M,Unknown City,,1200.0,Gold,False
1541,Sneha,22.0,M,Mumbai,2022-02-10,1200.0,Gold,True
889,Unknown Name,19.0,M,Mumbai,2020-07-15,1200.0,Bronze,False
2218,Kunal,19.0,F,Bangalore,2020-07-15,1200.0,Bronze,False
1063,Pooja,21.0,M,Mumbai,2022-01-10,1200.0,Unknown,False
354,Aman,20.0,M,Pune,,1200.0,Gold,True
1853,Kunal,22.0,Unknown Gender,Mumbai,2022-02-10,1200.0,Silver,False
1253,Pooja,19.0,M,Delhi,2019-03-20,1200.0,Silver,False
1251,Aman,19.0,M,Mumbai,2021-12-05,1200.0,Gold,True
968,Sneha,20.0,Unknown Gender,Bangalore,2019-03-20,1200.0,Gold,True
1552,Unknown Name,20.0,F,Delhi,,1200.0,Unknown,False
1147,Sneha,20.0,M,Pune,2020-07-15,1200.0,Silver,True
257,Arjun,19.0,M,Bangalore,,1200.0,Bronze,True
1626,Riya,19.0,M,Pune,,1200.0,Silver,True
2083,Arjun,22.0,M,Delhi,2019-03-20,1200.0,Gold,False
1321,Aman,22.0,Unknown Gender,Delhi,2022-02-10,1200.0,Gold,False
2174,Riya,19.0,F,Unknown City,2022-02-10,1200.0,Bronze,True
2073,Kunal,21.0,M,Delhi,2022-01-10,1200.0,Silver,True
192,Unknown Name,19.0,M,Delhi,,1200.0,Silver,False
897,Arjun,22.0,Unknown Gender,Delhi,2022-01-10,1200.0,Silver,False
1830,Unknown Name,20.0,F,Pune,2020-07-15,1200.0,Silver,True
1013,Unknown Name,20.0,M,Unknown City,2022-01-10,1200.0,Bronze,False
1161,Sneha,21.0,F,Mumbai,,1200.0,Silver,False
1064,Unknown Name,21.0,Unknown Gender,Unknown City,2022-02-10,1200.0,Silver,False
1477,Unknown Name,21.0,M,Pune,2022-01-10,1200.0,Bronze,True
930,Riya,21.0,Unknown Gender,Mumbai,2019-03-20,1200.0,Gold,True
831,Arjun,19.0,M,Mumbai,2019-03-20,1200.0,Unknown,False
1630,Pooja,23.0,F,Mumbai,,1200.0,Silver,True
464,Kunal,20.0,F,Delhi,2020-07-15,1200.0,Silver,True
1465,Kunal,21.0,F,Bangalore,2020-07-15,1200.0,Silver,False
2308,Unknown Name,18.0,F,Delhi,,1200.0,Silver,True
992,Riya,21.0,F,Unknown City,,1200.0,Silver,False
2188,Unknown Name,20.0,M,Delhi,,1200.0,Unknown,False
1220,Pooja,21.0,M,Bangalore,2021-12-05,1200.0,Silver,False
2214,Aman,18.0,M,Delhi,2021-12-05,1200.0,Gold,False
1596,Arjun,18.0,M,Mumbai,2022-01-10,1200.0,Gold,False
126,Riya,21.0,F,Mumbai,2022-01-10,1200.0,Unknown,False
2134,Aman,21.0,F,Pune,2019-03-20,1200.0,Gold,False
2293,Aman,20.0,F,Delhi,2022-02-10,1200.0,Gold,True
2124,Pooja,21.0,Unknown Gender,Unknown City,,1200.0,Gold,True
1192,Aman,18.0,M,Mumbai,2019-03-20,1200.0,Gold,False
1441,Arjun,21.0,F,Delhi,2019-03-20,1200.0,Silver,False
2479,Sneha,19.0,F,Mumbai,2019-03-20,1200.0,Unknown,False
2428,Sneha,23.0,M,Bangalore,,1200.0,Gold,False
2481,Sneha,21.0,M,Mumbai,2021-12-05,1200.0,Gold,False
1801,Unknown Name,21.0,M,Bangalore,,1200.0,Unknown,True
281,Riya,22.0,Unknown Gender,Mumbai,2020-07-15,1200.0,Gold,False
1888,Aman,23.0,M,Mumbai,2021-12-05,1200.0,Silver,False
2074,Unknown Name,20.0,M,Delhi,,1200.0,Silver,False
1647,Pooja,18.0,F,Mumbai,2019-03-20,1200.0,Gold,True
2380,Aman,21.0,M,Delhi,,1200.0,Unknown,True
1300,Unknown Name,20.0,M,Delhi,,1200.0,Silver,True
551,Kunal,21.0,F,Mumbai,2021-12-05,1200.0,Silver,True
56,Aman,20.0,M,Pune,2022-01-10,1200.0,Silver,True
726,Aman,22.0,F,Pune,,1200.0,Gold,False
1566,Riya,19.0,M,Unknown City,2022-01-10,1200.0,Silver,False
1336,Aman,21.0,M,Delhi,2021-12-05,1200.0,Bronze,False
883,Kunal,19.0,M,Delhi,2022-02-10,1200.0,Bronze,False
2091,Kunal,19.0,F,Delhi,2022-02-10,1200.0,Gold,False
2210,Aman,18.0,Unknown Gender,Delhi,2019-03-20,1200.0,Silver,True
335,Unknown Name,20.0,F,Delhi,,1200.0,Unknown,False
184,Unknown Name,21.0,M,Mumbai,2022-01-10,1200.0,Gold,False
1073,Unknown Name,22.0,F,Delhi,2022-01-10,1200.0,Bronze,False
2354,Sneha,21.0,Unknown Gender,Delhi,2022-02-10,1200.0,Gold,True
720,Arjun,21.0,Unknown Gender,Mumbai,,1200.0,Gold,False
2429,Sneha,22.0,Unknown Gender,Bangalore,2022-01-10,1200.0,Silver,False
1454,Kunal,23.0,M,Pune,,1200.0,Gold,False
738,Unknown Name,22.0,M,Delhi,,1200.0,Silver,True
2207,Aman,19.0,M,Delhi,,1200.0,Bronze,True
606,Riya,23.0,M,Unknown City,,1200.0,Bronze,False
1981,Kunal,19.0,Unknown Gender,Pune,2021-12-05,1200.0,Gold,False
1917,Aman,22.0,M,Unknown City,2021-12-05,1200.0,Bronze,True
1084,Aman,21.0,F,Unknown City,2019-03-20,1200.0,Unknown,False
520,Aman,21.0,F,Unknown City,2019-03-20,1200.0,Bronze,True
1017,Kunal,18.0,M,Mumbai,2020-07-15,1200.0,Bronze,False
715,Unknown Name,21.0,M,Delhi,2020-07-15,1200.0,Gold,False
2447,Kunal,21.0,M,Delhi,2022-01-10,1200.0,Gold,False
1982,Arjun,22.0,F,Pune,,1200.0,Bronze,True
2014,Sneha,18.0,M,Pune,2019-03-20,1200.0,Silver,False
1585,Aman,21.0,M,Unknown City,,1200.0,Silver,False
1101,Pooja,22.0,M,Bangalore,,1200.0,Silver,False
1924,Kunal,21.0,M,Bangalore,,1200.0,Gold,True
441,Unknown Name,21.0,M,Mumbai,2022-01-10,1200.0,Unknown,False
1261,Unknown Name,21.0,M,Unknown City,,1200.0,Gold,True
2054,Sneha,21.0,M,Unknown City,,1200.0,Bronze,True
1485,Arjun,21.0,F,Pune,,1200.0,Gold,False
1487,Arjun,22.0,F,Delhi,,1200.0,Gold,False
1726,Riya,23.0,F,Delhi,2019-03-20,1200.0,Unknown,True
393,Kunal,22.0,M,Unknown City,,1200.0,Gold,True
871,Sneha,19.0,F,Delhi,2020-07-15,1200.0,Unknown,False
722,Aman,21.0,F,Delhi,2022-01-10,1200.0,Gold,False
1275,Aman,21.0,F,Delhi,2022-02-10,1200.0,Gold,False
1712,Kunal,22.0,M,Delhi,,1200.0,Silver,False
2147,Kunal,18.0,M,Unknown City,,1200.0,Gold,False
565,Unknown Name,20.0,M,Unknown City,2020-07-15,1200.0,Gold,True
2163,Kunal,21.0,M,Delhi,,1200.0,Silver,False
58,Pooja,22.0,M,Bangalore,2021-12-05,1200.0,Bronze,True
994,Kunal,23.0,M,Delhi,2019-03-20,1200.0,Bronze,False
2300,Unknown Name,23.0,M,Unknown City,2022-02-10,1200.0,Gold,False
2337,Kunal,21.0,M,Unknown City,,1200.0,Gold,False
1568,Unknown Name,22.0,M,Bangalore,2022-02-10,1200.0,Gold,True
2133,Riya,23.0,M,Delhi,2020-07-15,1200.0,Unknown,True
1221,Unknown Name,21.0,Unknown Gender,Unknown City,2022-01-10,1200.0,Bronze,False
2010,Pooja,20.0,F,Bangalore,2019-03-20,1200.0,Unknown,False
1015,Pooja,18.0,M,Bangalore,2020-07-15,1200.0,Unknown,True
129,Riya,20.0,M,Unknown City,,1200.0,Gold,True
2458,Aman,20.0,Unknown Gender,Bangalore,,1200.0,Silver,False
637,Unknown Name,21.0,Unknown Gender,Pune,,1200.0,Silver,False
530,Riya,19.0,M,Mumbai,2022-02-10,1200.0,Silver,True
1365,Unknown Name,21.0,Unknown Gender,Pune,2019-03-20,1200.0,Silver,False
940,Riya,21.0,F,Delhi,2019-03-20,1200.0,Unknown,False
1398,Unknown Name,21.0,F,Mumbai,2021-12-05,1200.0,Silver,False
788,Riya,21.0,M,Bangalore,2020-07-15,1200.0,Silver,False
131,Kunal,18.0,F,Unknown City,2022-01-10,1200.0,Bronze,True
504,Unknown Name,22.0,Unknown Gender,Unknown City,,1200.0,Gold,False
2047,Kunal,19.0,F,Delhi,,1200.0,Gold,False
1473,Arjun,20.0,M,Delhi,2021-12-05,1200.0,Silver,True
2290,Aman,21.0,M,Bangalore,2019-03-20,1200.0,Bronze,True
2170,Unknown Name,21.0,M,Unknown City,2022-01-10,1200.0,Silver,True
1096,Unknown Name,21.0,M,Unknown City,2019-03-20,1200.0,Unknown,False
1317,Unknown Name,23.0,M,Delhi,2021-12-05,1200.0,Unknown,False
608,Pooja,21.0,F,Mumbai,,1200.0,Silver,False
1083,Sneha,21.0,Unknown Gender,Delhi,2022-01-10,1200.0,Gold,False
2048,Kunal,21.0,Unknown Gender,Delhi,2019-03-20,1200.0,Gold,False
822,Riya,20.0,M,Bangalore,,1200.0,Gold,False
1130,Sneha,21.0,F,Bangalore,2022-02-10,1200.0,Silver,False
1950,Riya,19.0,M,Delhi,2020-07-15,1200.0,Gold,True
2150,Arjun,19.0,F,Bangalore,,1200.0,Gold,False
125,Sneha,21.0,M,Mumbai,2021-12-05,1200.0,Unknown,True
2242,Unknown Name,21.0,F,Delhi,2022-01-10,1200.0,Silver,False
1329,Arjun,21.0,M,Pune,2021-12-05,1200.0,Gold,False
635,Kunal,21.0,M,Delhi,2022-01-10,1200.0,Bronze,True
809,Aman,18.0,M,Bangalore,2022-01-10,1200.0,Gold,True
1363,Riya,20.0,M,Delhi,,1200.0,Silver,False
688,Pooja,21.0,Unknown Gender,Delhi,2020-07-15,1200.0,Bronze,True
1311,Unknown Name,23.0,M,Unknown City,2022-01-10,1200.0,Gold,False
64,Unknown Name,21.0,M,Delhi,2022-02-10,1200.0,Unknown,False
987,Riya,18.0,F,Delhi,2022-02-10,1200.0,Gold,False
2269,Arjun,21.0,M,Mumbai,2021-12-05,1200.0,Bronze,False
1519,Riya,22.0,F,Delhi,2022-01-10,1200.0,Gold,False
190,Pooja,21.0,M,Pune,,1200.0,Silver,False
1453,Riya,21.0,M,Mumbai,2021-12-05,1200.0,Silver,False
1246,Unknown Name,22.0,F,Delhi,2019-03-20,1200.0,Gold,True
1435,Pooja,21.0,M,Delhi,2022-02-10,1200.0,Silver,False
2443,Unknown Name,21.0,M,Delhi,2022-02-10,1200.0,Gold,True
465,Aman,21.0,M,Bangalore,2022-02-10,1200.0,Gold,False
2,Kunal,18.0,M,Delhi,,1200.0,Gold,False
1447,Pooja,23.0,M,Delhi,2019-03-20,1200.0,Silver,True
2033,Riya,21.0,F,Delhi,2020-07-15,1200.0,Bronze,False
1576,Aman,18.0,F,Mumbai,2021-12-05,1200.0,Gold,True
1497,Kunal,21.0,F,Bangalore,2021-12-05,1200.0,Silver,False
830,Kunal,21.0,M,Mumbai,2020-07-15,1200.0,Silver,False
1409,Sneha,22.0,F,Delhi,2019-03-20,1200.0,Silver,True
1401,Kunal,21.0,F,Mumbai,2021-12-05,1200.0,Silver,False
1464,Riya,19.0,F,Mumbai,2021-12-05,1200.0,Unknown,False
2490,Aman,21.0,M,Mumbai,,1200.0,Silver,True
807,Arjun,19.0,M,Mumbai,2019-03-20,1200.0,Unknown,True
1772,Aman,20.0,M,Delhi,,1200.0,Unknown,False
266,Kunal,19.0,F,Unknown City,,1200.0,Gold,False
1769,Sneha,20.0,F,Delhi,,1200.0,Unknown,False
2045,Kunal,22.0,M,Delhi,2019-03-20,1200.0,Unknown,False
2109,Aman,21.0,F,Mumbai,2022-02-10,1200.0,Silver,False
904,Arjun,22.0,M,Delhi,2019-03-20,1200.0,Gold,True
664,Aman,20.0,F,Delhi,2022-01-10,1200.0,Gold,True
964,Unknown Name,22.0,M,Unknown City,2022-02-10,1200.0,Gold,False
705,Aman,23.0,F,Delhi,2022-02-10,1200.0,Silver,False
1355,Kunal,21.0,Unknown Gender,Mumbai,,1200.0,Bronze,False
2149,Arjun,18.0,M,Unknown City,2019-03-20,1200.0,Silver,True
432,Aman,21.0,M,Bangalore,,1200.0,Unknown,False
2280,Riya,19.0,Unknown Gender,Delhi,2022-01-10,1200.0,Gold,False
2177,Unknown Name,21.0,M,Unknown City,2021-12-05,1200.0,Silver,False
1777,Aman,18.0,F,Delhi,2022-01-10,1200.0,Gold,True
1806,Arjun,21.0,F,Bangalore,2019-03-20,1200.0,Silver,False
836,Aman,21.0,Unknown Gender,Pune,,1200.0,Unknown,False
1049,Arjun,21.0,M,Bangalore,2021-12-05,1200.0,Gold,True
92,Arjun,21.0,F,Bangalore,,1200.0,Gold,False
1154,Riya,21.0,M,Delhi,2021-12-05,1200.0,Gold,False
893,Arjun,23.0,Unknown Gender,Delhi,,1200.0,Gold,False
1644,Unknown Name,21.0,F,Mumbai,2022-02-10,1200.0,Unknown,False
1339,Aman,21.0,M,Delhi,2021-12-05,1200.0,Unknown,False
1876,Unknown Name,21.0,M,Pune,2022-02-10,800.0,Silver,False
2232,Pooja,21.0,F,Delhi,,800.0,Unknown,False
1794,Arjun,22.0,F,Delhi,2019-03-20,800.0,Gold,True
1564,Unknown Name,18.0,F,Delhi,2022-01-10,800.0,Bronze,True
1207,Kunal,21.0,F,Delhi,2019-03-20,800.0,Unknown,False
746,Arjun,20.0,Unknown Gender,Unknown City,,800.0,Unknown,False
1926,Unknown Name,21.0,Unknown Gender,Delhi,2022-01-10,800.0,Gold,False
1105,Aman,21.0,M,Bangalore,2020-07-15,800.0,Silver,True
1237,Sneha,18.0,M,Mumbai,2019-03-20,800.0,Unknown,False
166,Unknown Name,18.0,F,Bangalore,2020-07-15,800.0,Gold,False
1010,Riya,21.0,M,Pune,2019-03-20,800.0,Unknown,False
345,Sneha,21.0,Unknown Gender,Delhi,,800.0,Gold,False
205,Pooja,21.0,M,Delhi,2022-01-10,800.0,Silver,False
1747,Unknown Name,21.0,F,Unknown City,2022-02-10,800.0,Gold,False
2213,Pooja,21.0,F,Delhi,2022-02-10,800.0,Gold,True
2055,Sneha,21.0,F,Delhi,2022-02-10,800.0,Gold,False
179,Sneha,23.0,F,Pune,2021-12-05,800.0,Unknown,False
1102,Arjun,18.0,F,Mumbai,,800.0,Bronze,False
2326,Unknown Name,21.0,Unknown Gender,Bangalore,,800.0,Bronze,False
604,Unknown Name,23.0,F,Mumbai,2021-12-05,800.0,Unknown,False
867,Arjun,20.0,Unknown Gender,Bangalore,2021-12-05,800.0,Gold,True
61,Riya,23.0,M,Bangalore,2022-01-10,800.0,Silver,False
293,Unknown Name,18.0,M,Unknown City,2019-03-20,800.0,Gold,False
1235,Riya,21.0,M,Delhi,2019-03-20,800.0,Silver,True
701,Kunal,21.0,Unknown Gender,Unknown City,2020-07-15,800.0,Bronze,False
88,Pooja,22.0,F,Bangalore,,800.0,Unknown,True
1813,Kunal,21.0,M,Pune,2022-01-10,800.0,Bronze,False
143,Unknown Name,20.0,F,Mumbai,2020-07-15,800.0,Gold,True
768,Riya,19.0,F,Bangalore,2021-12-05,800.0,Gold,False
2339,Unknown Name,19.0,M,Pune,2020-07-15,800.0,Gold,True
630,Unknown Name,19.0,M,Bangalore,,800.0,Gold,True
2095,Pooja,21.0,M,Pune,2021-12-05,800.0,Gold,False
2453,Kunal,18.0,Unknown Gender,Mumbai,2022-02-10,800.0,Gold,True
739,Kunal,22.0,F,Pune,2022-02-10,800.0,Bronze,False
1173,Unknown Name,21.0,F,Bangalore,,800.0,Silver,False
615,Kunal,23.0,F,Delhi,2019-03-20,800.0,Gold,False
546,Sneha,19.0,F,Unknown City,2022-02-10,800.0,Bronze,True
1834,Aman,21.0,F,Delhi,2022-02-10,800.0,Gold,True
1274,Riya,22.0,F,Mumbai,2022-01-10,800.0,Silver,False
1536,Riya,19.0,M,Delhi,,800.0,Bronze,False
1582,Riya,21.0,M,Pune,,800.0,Unknown,False
1089,Pooja,18.0,F,Pune,2020-07-15,800.0,Gold,False
2072,Aman,21.0,Unknown Gender,Mumbai,2022-01-10,800.0,Silver,False
610,Kunal,21.0,F,Delhi,2022-02-10,800.0,Gold,False
1768,Sneha,19.0,F,Pune,2022-02-10,800.0,Bronze,True
1525,Kunal,20.0,M,Mumbai,2019-03-20,800.0,Unknown,True
1270,Unknown Name,22.0,M,Delhi,2021-12-05,800.0,Bronze,False
540,Sneha,21.0,M,Delhi,2021-12-05,800.0,Unknown,True
455,Kunal,19.0,F,Mumbai,2020-07-15,800.0,Gold,False
1732,Aman,21.0,M,Pune,2019-03-20,800.0,Unknown,True
1018,Kunal,22.0,Unknown Gender,Delhi,,800.0,Unknown,False
2341,Kunal,20.0,M,Pune,2022-02-10,800.0,Gold,False
1588,Riya,23.0,Unknown Gender,Unknown City,,800.0,Gold,True
903,Sneha,23.0,Unknown Gender,Pune,2020-07-15,800.0,Silver,True
1415,Unknown Name,21.0,Unknown Gender,Delhi,2019-03-20,800.0,Silver,True
2359,Unknown Name,21.0,F,Mumbai,,800.0,Unknown,False
771,Kunal,18.0,Unknown Gender,Delhi,2020-07-15,800.0,Unknown,True
935,Riya,21.0,F,Unknown City,2021-12-05,800.0,Gold,False
1467,Kunal,20.0,F,Delhi,2022-02-10,800.0,Unknown,True
86,Riya,21.0,F,Delhi,2021-12-05,800.0,Silver,False
2143,Kunal,21.0,F,Delhi,2019-03-20,800.0,Silver,True
213,Pooja,21.0,M,Delhi,2021-12-05,800.0,Gold,True
1978,Unknown Name,21.0,M,Mumbai,2020-07-15,800.0,Gold,False
1628,Unknown Name,21.0,Unknown Gender,Unknown City,2021-12-05,800.0,Bronze,False
592,Pooja,22.0,M,Bangalore,2021-12-05,800.0,Silver,True
1382,Sneha,18.0,F,Unknown City,,800.0,Gold,False
1238,Unknown Name,23.0,M,Unknown City,2020-07-15,800.0,Bronze,False
518,Unknown Name,18.0,Unknown Gender,Delhi,2022-01-10,800.0,Unknown,False
2106,Unknown Name,20.0,F,Unknown City,,800.0,Silver,False
405,Unknown Name,21.0,M,Delhi,,800.0,Unknown,False
2173,Pooja,21.0,M,Bangalore,2020-07-15,800.0,Silver,False
2350,Unknown Name,20.0,M,Unknown City,2022-02-10,800.0,Bronze,False
977,Kunal,21.0,M,Pune,2020-07-15,800.0,Gold,False
589,Unknown Name,20.0,M,Pune,2019-03-20,800.0,Unknown,True
1337,Aman,19.0,M,Unknown City,2022-02-10,800.0,Bronze,False
821,Riya,20.0,M,Delhi,2021-12-05,800.0,Silver,False
1003,Aman,20.0,M,Delhi,,800.0,Bronze,False
1890,Riya,20.0,F,Pune,2022-02-10,800.0,Gold,False
2384,Arjun,19.0,F,Pune,2021-12-05,800.0,Gold,True
1881,Unknown Name,21.0,M,Bangalore,,800.0,Gold,True
384,Unknown Name,19.0,M,Unknown City,,800.0,Silver,True
